Ncache,Chunck,NN,Time,Error,Prob
50400,0,2962,2236.09,0.0022181971,1

50500,0,2962,2226.99,0.0022181971,1

50600,0,2962,2122.67,0.0022181971,1

50700,0,2962,2239.99,0.0022181971,1

50800,0,2962,2255.65,0.0022181971,1

50900,0,2962,2153.44,0.0022181971,1

51000,0,2962,2219.35,0.0022181971,1

51100,0,2962,2336.78,0.0022181971,1

51200,0,2962,2188.29,0.0022181971,1

51300,0,2962,2288.51,0.0022181971,1

51400,0,2962,2133.62,0.0022181971,1

51500,0,2962,2281.98,0.0022181971,1

51600,0,2962,2247.7,0.0022181971,1

51700,0,2962,2151.16,0.0022181971,1

51800,0,2962,2292.88,0.0022181971,1

51900,0,2962,2151.41,0.0022181971,1

52000,0,2962,2401.27,0.0022181971,1

52100,0,2962,2252.04,0.0022181971,1

52200,0,2962,2174.66,0.0022181971,1

52300,0,2962,2289.86,0.0022181971,1

52400,0,2962,2201.13,0.0022181971,1

52500,0,2962,2263.31,0.0022181971,1

52600,0,2962,2290.52,0.0022181971,1

52700,0,2962,2166.16,0.0022181971,1

52800,0,2962,2314.94,0.0022181971,1

52900,0,2962,2301.57,0.0022181971,1

53000,0,2962,2195.05,0.0022181971,1

53100,0,2962,2290.77,0.0022181971,1

53200,0,2962,2173.74,0.0022181971,1

53300,0,2962,2278.27,0.0022181971,1

53400,0,2962,2272.67,0.0022181971,1

53500,0,2962,2175.69,0.0022181971,1

53600,0,2962,2274.69,0.0022181971,1

53700,0,2962,2179.56,0.0022181971,1

53800,0,2962,2273.57,0.0022181971,1

53900,0,2962,2249.38,0.0022181971,1

54000,0,2962,2344.58,0.0022181971,1

54100,0,2962,2294.29,0.0022181971,1

54200,0,2962,2274.04,0.0022181971,1

54300,0,2962,2205.96,0.0022181971,1

54400,0,2962,2312.72,0.0022181971,1

54500,0,2962,2268.9,0.0022181971,1

54600,0,2962,2200.83,0.0022181971,1

54700,0,2962,2274.85,0.0022181971,1

54800,0,2962,2202.38,0.0022181971,1

54900,0,2962,2333.89,0.0022181971,1

55000,0,2962,2306.1,0.0022181971,1

55100,0,2962,2208.94,0.0022181971,1

55200,0,2962,2322.36,0.0022181971,1

55300,0,2962,2309.66,0.0022181971,1

55400,0,2962,2201.77,0.0022181971,1

55500,0,2962,2318.48,0.0022181971,1

55600,0,2962,2304.61,0.0022181971,1

55700,0,2962,2222.02,0.0022181971,1

55800,0,2962,2340.49,0.0022181971,1

55900,0,2962,2310.93,0.0022181971,1

56000,0,2962,2227.02,0.0022181971,1

56100,0,2962,2321.17,0.0022181971,1

56200,0,2962,2266.17,0.0022181971,1

56300,0,2962,2238.19,0.0022181971,1

56400,0,2962,2321.19,0.0022181971,1

56500,0,2962,2211.82,0.0022181971,1

56600,0,2962,2248.09,0.0022181971,1

56700,0,2962,2341.43,0.0022181971,1

56800,0,2962,2230.48,0.0022181971,1

56900,0,2962,2330.52,0.0022181971,1

57000,0,2962,2298.45,0.0022181971,1

57100,0,2962,2248.39,0.0022181971,1

57200,0,2962,2352.95,0.0022181971,1

57300,0,2962,2343.68,0.0022181971,1

57400,0,2962,2249.19,0.0022181971,1

57500,0,2962,2348.63,0.0022181971,1

57600,0,2962,2233.36,0.0022181971,1

57700,0,2962,2277.47,0.0022181971,1

57800,0,2962,2334.43,0.0022181971,1

57900,0,2962,2239.94,0.0022181971,1

58000,0,2962,2353.74,0.0022181971,1

58100,0,2962,2343.08,0.0022181971,1

58200,0,2962,2255.26,0.0022181971,1

58300,0,2962,2355.2,0.0022181971,1

58400,0,2962,2359.86,0.0022181971,1

58500,0,2962,2269.22,0.0022181971,1

58600,0,2962,2369.56,0.0022181971,1

58700,0,2962,2303.92,0.0022181971,1

58800,0,2962,2269.88,0.0022181971,1

58900,0,2962,2381.69,0.0022181971,1

59000,0,2962,2252.47,0.0022181971,1

59100,0,2962,2324.44,0.0022181971,1

59200,0,2962,2366.14,0.0022181971,1

59300,0,2962,2266.15,0.0022181971,1

59400,0,2962,2403.78,0.0022181971,1

59500,0,2962,2387.14,0.0022181971,1

59600,0,2962,2268.69,0.0022181971,1

59700,0,2962,2378.78,0.0022181971,1

59800,0,2962,2359.61,0.0022181971,1

59900,0,2962,2283.91,0.0022181971,1

60000,0,2962,2473.92,0.0022181971,1

