Nvec,Chunck,NN,Time,Error,Prob
4312,30,2962,1905.9,0.0046137406,1
4320,30,2962,1908.27,0.0046137406,1
4328,30,2962,1909.1,0.0046137406,1
4336,30,2962,1917.78,0.0046137406,1
4344,30,2962,1923.3,0.0046137406,1
4352,30,2962,1839.46,0.0046137406,1
4360,30,2962,1843.38,0.0046137406,1
4368,30,2962,1845.06,0.0046137406,1
4376,30,2962,1851.39,0.0046137406,1
4384,30,2962,1850.84,0.0046137406,1
4392,30,2962,1855.9,0.0046137406,1
4400,30,2962,1861.09,0.0046137406,1
4408,30,2962,1861.6,0.0046137406,1
4416,30,2962,1866.34,0.0046137406,1
4424,30,2962,1870.93,0.0046137406,1
4432,30,2962,1895.14,0.0046137406,1
4440,30,2962,1876.31,0.0046137406,1
4448,30,2962,1880.73,0.0046137406,1
4456,30,2962,1889.11,0.0046137406,1
4464,30,2962,1886.34,0.0046137406,1
4472,30,2962,1892.16,0.0046137406,1
4480,30,2962,1893.2,0.0046137406,1
4488,30,2962,1901.26,0.0046137406,1
4496,30,2962,1903.94,0.0046137406,1
4504,30,2962,1906.54,0.0046137406,1
4512,30,2962,1910.38,0.0046137406,1
4520,30,2962,1912.26,0.0046137406,1
4528,30,2962,1917.88,0.0046137406,1
4536,30,2962,1919.68,0.0046137406,1
4544,30,2962,1920.11,0.0046137406,1
4552,30,2962,1843.72,0.0046137406,1
4560,30,2962,1841.12,0.0046137406,1
4568,30,2962,1849.23,0.0046137406,1
4576,30,2962,1854.22,0.0046137406,1
4584,30,2962,1850.05,0.0046137406,1
4592,30,2962,1855.86,0.0046137406,1
4600,30,2962,1860.31,0.0046137406,1
4608,30,2962,1862.53,0.0046137406,1
4616,30,2962,1867.49,0.0046137406,1
4624,30,2962,1866.28,0.0046137406,1
4632,30,2962,1870.57,0.0046137406,1
4640,30,2962,1879.12,0.0046137406,1
4648,30,2962,1881.2,0.0046137406,1
4656,30,2962,1884.4,0.0046137406,1
4664,30,2962,1886.86,0.0046137406,1
4672,30,2962,1891.83,0.0046137406,1
4680,30,2962,1891.43,0.0046137406,1
4688,30,2962,1897.66,0.0046137406,1
4696,30,2962,1898.86,0.0046137406,1
4704,30,2962,1904.8,0.0046137406,1
4712,30,2962,1911,0.0046137406,1
4720,30,2962,1914,0.0046137406,1
4728,30,2962,1914.87,0.0046137406,1
4736,30,2962,1914.72,0.0046137406,1
4744,30,2962,1922,0.0046137406,1
4752,30,2962,1925.22,0.0046137406,1
4760,30,2962,1923.79,0.0046137406,1
4768,30,2962,2311.56,0.0046137406,1
4776,30,2962,1844.01,0.0046137406,1
4784,30,2962,1848.28,0.0046137406,1
4792,30,2962,1849.61,0.0046137406,1
4800,30,2962,1848.58,0.0046137406,1
